Card_card_mid,Card_card_name,Card_card_approve,Card_card_sex,Card_card_rank,Card_card_face,Card_card_face_nft,Card_card_face_nft_type,Card_card_DisplayRank,Card_card_regtime,Card_card_spacesta,Card_card_birthday,Card_card_place,Card_card_description,Card_card_article,Card_card_fans,Card_card_friend,Card_card_attention,Card_card_sign,Card_card_level_info_current_level,Card_card_level_info_current_min,Card_card_level_info_current_exp,Card_card_level_info_next_exp,Card_card_pendant_pid,Card_card_pendant_name,Card_card_pendant_image,Card_card_pendant_expire,Card_card_pendant_image_enhance,Card_card_pendant_image_enhance_frame,Card_card_nameplate_nid,Card_card_nameplate_name,Card_card_nameplate_image,Card_card_nameplate_image_small,Card_card_nameplate_level,Card_card_nameplate_condition,Card_card_Official_role,Card_card_Official_title,Card_card_Official_desc,Card_card_Official_type,Card_card_official_verify_type,Card_card_official_verify_desc,Card_card_vip_type,Card_card_vip_status,Card_card_vip_due_date,Card_card_vip_vip_pay_type,Card_card_vip_theme_type,Card_card_vip_label_path,Card_card_vip_label_text,Card_card_vip_label_label_theme,Card_card_vip_label_text_color,Card_card_vip_label_bg_style,Card_card_vip_label_bg_color,Card_card_vip_label_border_color,Card_card_vip_label_use_img_label,Card_card_vip_label_img_label_uri_hans,Card_card_vip_label_img_label_uri_hant,Card_card_vip_label_img_label_uri_hans_static,Card_card_vip_label_img_label_uri_hant_static,Card_card_vip_avatar_subscript,Card_card_vip_nickname_color,Card_card_vip_role,Card_card_vip_avatar_subscript_url,Card_card_vip_tv_vip_status,Card_card_vip_tv_vip_pay_type,Card_card_vip_vipType,Card_card_vip_vipStatus,Card_card_is_senior_member,Card_space_s_img,Card_space_l_img,Card_following,Card_archive_count,Card_article_count,Card_follower,Card_like_num,aid
216847,云飞,False,男,10000,http://i1.hdslb.com/bfs/face/bd65f6d1bb0e88ef57b18aadf35c12f193feb629.jpg,0,0,0,0,0,,,,0,241,15,15,这两天尽量补完youtube搬运视频的字幕…,4,0,0,0,0,,,0,,,0,,,,,,0,,,-1,-1,,1,0,1613059200000,0,0,,,,,0,,,True,,,https://i0.hdslb.com/bfs/vip/d7b702ef65a976b20ed854cbd04cb9e27341bb79.png,https://i0.hdslb.com/bfs/activity-plat/static/20220614/e369244d0b14644f5e1a06431e22a4d5/KJunwh19T5.png,0,,0,,0,0,1,0,0,http://i2.hdslb.com/bfs/space/768cc4fd97618cf589d23c2711a1d1a729f42235.png,http://i2.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,False,14,0,241,210,1040007
1324413,牛牛蝎羯,False,保密,10000,http://i0.hdslb.com/bfs/face/2540fe335acdd2874d84da7a644139d90a398ec9.gif,0,0,0,0,0,,,,0,252025,34,34,Manners maketh man,6,0,0,0,49,bilibili冬,https://i0.hdslb.com/bfs/face/5e4e39614212374d43eb76a06cadcf0d0282bec2.png,0,https://i0.hdslb.com/bfs/face/5e4e39614212374d43eb76a06cadcf0d0282bec2.png,,5,知名搬运工,https://i1.hdslb.com/bfs/face/b9536dbd2e182f25595e43a3a502cb20b929766d.png,https://i0.hdslb.com/bfs/face/e569b3162e74dce455366578645957bd7950a3d6.png,高级勋章,转载视频投稿通过总数>=1000,0,,,-1,-1,,1,0,1506787200000,0,0,,,,,0,,,True,,,https://i0.hdslb.com/bfs/vip/d7b702ef65a976b20ed854cbd04cb9e27341bb79.png,https://i0.hdslb.com/bfs/activity-plat/static/20220614/e369244d0b14644f5e1a06431e22a4d5/KJunwh19T5.png,0,,0,,0,0,1,0,0,http://i2.hdslb.com/bfs/space/5fe2632486a5a91a234f0e7cb368ab6397477da4.jpg,http://i2.hdslb.com/bfs/space/87277d30cd19edcec9db466a9a3e556aeb0bc0ed.png,False,8605,0,252025,891335,1040004
47576,Bili_47576,False,女,10000,http://i2.hdslb.com/bfs/face/b646fe5fc516ce7adeca317acbf4540bd8f6581c.jpg,0,0,0,0,0,,,,0,1785,55,55,pixiv个人主页:id=1623049,6,0,0,0,0,,,0,,,5,知名搬运工,https://i0.hdslb.com/bfs/face/b9536dbd2e182f25595e43a3a502cb20b929766d.png,https://i0.hdslb.com/bfs/face/e569b3162e74dce455366578645957bd7950a3d6.png,高级勋章,转载视频投稿通过总数>=1000,0,,,-1,-1,,2,1,1699804800000,0,0,,年度大会员,annual_vip,#FFFFFF,1,#FB7299,,True,,,https://i0.hdslb.com/bfs/vip/8d4f8bfc713826a5412a0a27eaaac4d6b9ede1d9.png,https://i0.hdslb.com/bfs/activity-plat/static/20220614/e369244d0b14644f5e1a06431e22a4d5/VEW8fCC0hg.png,1,#FB7299,3,,0,0,2,1,0,http://i2.hdslb.com/bfs/space/768cc4fd97618cf589d23c2711a1d1a729f42235.png,http://i2.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,False,3133,0,1785,3250,1040012
3531633,Vichede,False,男,10000,https://i0.hdslb.com/bfs/face/a1e39e605c4a17d2b7d8a2d4861d9c03e26b6988.jpg,0,0,0,0,0,,,,0,37365,78,78,网易云、微博：@Vichede 乐谱伴奏：不知何处的声音（某宝店铺）【作/编曲、录音、商务、教学】联系V:358902900,6,0,0,0,1396,激情三连,https://i0.hdslb.com/bfs/face/3c90b8dc58582c7c54d1ec01d70f6a0d2110cfb3.png,0,https://i0.hdslb.com/bfs/face/3c90b8dc58582c7c54d1ec01d70f6a0d2110cfb3.png,,8,知名偶像,https://i1.hdslb.com/bfs/face/27a952195555e64508310e366b3e38bd4cd143fc.png,https://i0.hdslb.com/bfs/face/0497be49e08357bf05bca56e33a0637a273a7610.png,稀有勋章,所有自制视频总播放数>=100万,0,,,-1,-1,,1,0,1532275200000,0,0,,,,,0,,,True,,,https://i0.hdslb.com/bfs/vip/d7b702ef65a976b20ed854cbd04cb9e27341bb79.png,https://i0.hdslb.com/bfs/activity-plat/static/20220614/e369244d0b14644f5e1a06431e22a4d5/KJunwh19T5.png,0,,0,,0,0,1,0,1,http://i0.hdslb.com/bfs/space/1115b2fdabd128337f892feada4ce32e51f3a5ad.jpg,http://i0.hdslb.com/bfs/space/6a1198e25f8764bd30d53411dac9fdf840bc3265.png,False,113,0,37365,204325,1040011
37856,盛绽鸢尾,False,男,10000,https://i2.hdslb.com/bfs/face/0a5250d8d3a7fe6b3ca72c0b780ead24c67484df.jpg,0,0,0,0,0,,,,0,20,1936,1936,现代隐士，大隐隐于恶：千万人持剑，他们持花；别人污秽成淤泥，他却成莲花。,6,0,0,0,0,,,0,,,61,有爱楷模,https://i2.hdslb.com/bfs/face/5a90f715451325c642a6ac39e01195cb6d075734.png,https://i1.hdslb.com/bfs/face/5bfc1b4fb3f4b411495dddb0b2127ad80f6fbcac.png,普通勋章,当前持有粉丝勋章最高等级>=10级,0,,,-1,-1,,2,1,1677340800000,1,0,,年度大会员,annual_vip,#FFFFFF,1,#FB7299,,True,,,https://i0.hdslb.com/bfs/vip/8d4f8bfc713826a5412a0a27eaaac4d6b9ede1d9.png,https://i0.hdslb.com/bfs/activity-plat/static/20220614/e369244d0b14644f5e1a06431e22a4d5/VEW8fCC0hg.png,1,#FB7299,3,,0,0,2,1,1,http://i2.hdslb.com/bfs/space/768cc4fd97618cf589d23c2711a1d1a729f42235.png,http://i2.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,False,11,0,20,19,1040014
1110826,皮咔仔,False,保密,10000,http://i0.hdslb.com/bfs/face/82381d6822b9ca3bb505de75f159a01b41371c59.jpg,0,0,0,0,0,,,,0,488,385,385,b站尊贵大会员，是消费者是用户，喜欢谁是本人的自由。,5,0,0,0,0,,,0,,,0,,,,,,0,,,-1,-1,,1,0,1644249600000,0,0,,,,,0,,,True,,,https://i0.hdslb.com/bfs/vip/d7b702ef65a976b20ed854cbd04cb9e27341bb79.png,https://i0.hdslb.com/bfs/activity-plat/static/20220614/e369244d0b14644f5e1a06431e22a4d5/KJunwh19T5.png,0,,0,,0,0,1,0,0,http://i0.hdslb.com/bfs/space/768cc4fd97618cf589d23c2711a1d1a729f42235.png,http://i0.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,False,9,0,488,1630,1040010
1386271,螺丝改二十红豆泥寄了,False,男,10000,https://i1.hdslb.com/bfs/face/19acba17d1186b5eb7df7baa8c554fe8c13c2613.jpg,0,0,0,0,0,,,,0,30474,194,194,微博请戳@做解说的洛斯特Loster,6,0,0,0,1990,明日方舟,https://i1.hdslb.com/bfs/garb/item/0c8e7d627a35c378b757f39419889ef1fcc0ed9b.png,0,https://i1.hdslb.com/bfs/garb/item/1815c81da71069ea3db4553cad7d233f782da2f2.webp,https://i1.hdslb.com/bfs/garb/item/ed2b4ef1da228c0b937753542b33af8f04d1d70c.png,8,知名偶像,https://i1.hdslb.com/bfs/face/27a952195555e64508310e366b3e38bd4cd143fc.png,https://i1.hdslb.com/bfs/face/0497be49e08357bf05bca56e33a0637a273a7610.png,稀有勋章,所有自制视频总播放数>=100万,0,,,-1,-1,,2,1,1722096000000,1,0,,年度大会员,annual_vip,#FFFFFF,1,#FB7299,,True,,,https://i0.hdslb.com/bfs/vip/8d4f8bfc713826a5412a0a27eaaac4d6b9ede1d9.png,https://i0.hdslb.com/bfs/activity-plat/static/20220614/e369244d0b14644f5e1a06431e22a4d5/VEW8fCC0hg.png,1,#FB7299,3,,0,0,2,1,0,http://i0.hdslb.com/bfs/space/e507e27b3e33c290c468f61040c8b4c5b4116ff0.png,http://i0.hdslb.com/bfs/space/e507e27b3e33c290c468f61040c8b4c5b4116ff0.png,False,1133,0,30474,421306,1040018
3411479,jo防三次元adieu,False,女,10000,https://i2.hdslb.com/bfs/face/faf3b951fc9d708c9bd5820c9efd889e426fafca.jpg,0,0,0,0,0,,,,0,199,98,98,专业摸鱼，偶尔更新。感谢即使这样也关注的朋友～,6,0,0,0,0,,,0,,,0,,,,,,0,,,-1,-1,,1,0,1485360000000,0,0,,,,,0,,,True,,,https://i0.hdslb.com/bfs/vip/d7b702ef65a976b20ed854cbd04cb9e27341bb79.png,https://i0.hdslb.com/bfs/activity-plat/static/20220614/e369244d0b14644f5e1a06431e22a4d5/KJunwh19T5.png,0,,0,,0,0,1,0,0,http://i0.hdslb.com/bfs/space/ef1b08e62fdc35b06e39795bc6de8e510935bf97.jpg,http://i0.hdslb.com/bfs/space/cd52d4ac1d336c940cc4958120170f7928d9e606.png,False,246,0,199,844,1040028
663792,tuhr123,False,男,10000,https://i0.hdslb.com/bfs/face/d5a7df5f269dd529e6b2bf7837cc7da6bf179041.jpg,0,0,0,0,0,,,,0,5770,0,0,,6,0,0,0,0,,,0,,,8,知名偶像,https://i0.hdslb.com/bfs/face/27a952195555e64508310e366b3e38bd4cd143fc.png,https://i0.hdslb.com/bfs/face/0497be49e08357bf05bca56e33a0637a273a7610.png,稀有勋章,所有自制视频总播放数>=100万,0,,,-1,-1,,1,0,1618761600000,0,0,,,,,0,,,True,,,https://i0.hdslb.com/bfs/vip/d7b702ef65a976b20ed854cbd04cb9e27341bb79.png,https://i0.hdslb.com/bfs/activity-plat/static/20220614/e369244d0b14644f5e1a06431e22a4d5/KJunwh19T5.png,0,,0,,0,0,1,0,0,http://i0.hdslb.com/bfs/space/768cc4fd97618cf589d23c2711a1d1a729f42235.png,http://i0.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,False,764,0,5770,28934,1040021
47576,Bili_47576,False,女,10000,http://i2.hdslb.com/bfs/face/b646fe5fc516ce7adeca317acbf4540bd8f6581c.jpg,0,0,0,0,0,,,,0,1785,55,55,pixiv个人主页:id=1623049,6,0,0,0,0,,,0,,,5,知名搬运工,https://i2.hdslb.com/bfs/face/b9536dbd2e182f25595e43a3a502cb20b929766d.png,https://i2.hdslb.com/bfs/face/e569b3162e74dce455366578645957bd7950a3d6.png,高级勋章,转载视频投稿通过总数>=1000,0,,,-1,-1,,2,1,1699804800000,0,0,,年度大会员,annual_vip,#FFFFFF,1,#FB7299,,True,,,https://i0.hdslb.com/bfs/vip/8d4f8bfc713826a5412a0a27eaaac4d6b9ede1d9.png,https://i0.hdslb.com/bfs/activity-plat/static/20220614/e369244d0b14644f5e1a06431e22a4d5/VEW8fCC0hg.png,1,#FB7299,3,,0,0,2,1,0,http://i2.hdslb.com/bfs/space/768cc4fd97618cf589d23c2711a1d1a729f42235.png,http://i2.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,False,3133,0,1785,3250,1040023
